ml_item_id,sku,status,pricing_group_id,preco_remoto,ultima_origem_registrada,regra_historica,preco_evento,instante_evento,coincide_com_evento,acao
MLB7087421362,VTK003007,active,ml:MLB7087421362:MLB7313972188,218.65,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7087410758,VTK003672,active,ml:MLB4846402331:MLB7087410758,224,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7087410230,VTK003230,active,ml:MLB4857882581:MLB7087410230,165.96,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7087408044,VTK002110,active,ml:MLB7087408044:MLB7101696424,115,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7087153380,VTK001145,active,ml:MLB7087153380:MLB7173718782,1317,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7087149190,VTK001048,active,ml:MLB7087149190:MLB7191487498,587.45,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7087127710,VTK000945,active,ml:MLB4881438235:MLB7087127710,1226.88,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7087121392,VTK001126,active,item:MLB7087121392,175,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7087105658,VTK001037,active,ml:MLB7087105658:MLB7095389576,151.68,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7087104498,VTK001006,active,ml:MLB7087104498:MLB7330116900,212.09,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7087100620,VTK000795,active,ml:MLB7087100620:MLB7501736578,142.83,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7087039022,VTK000405,active,ml:MLB4903944759:MLB7087039022,154,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7087032866,VTK000303,active,ml:MLB7087032866:MLB7137239362,311.38,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7087031006,VTK000258,active,item:MLB7087031006,136.51,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7086990790,VTK000372,active,ml:MLB7086990790:MLB7316881426,218.65,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7086978284,VTK000374,active,ml:MLB7086978284:MLB7104387632,287.84,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7086975852,VTK000278,active,,155.87,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7086772614,VTK000029,active,ml:MLB7076440644:MLB7086772614,214.3,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4842212867,VTK005472,active,item:MLB4842212867,156.23,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4842210865,VTK003874,active,ml:MLB4842210865:MLB7150323360,137.66,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4842207521,VTK001920,active,ml:MLB4842207521:MLB7095390254,222.95,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4842188165,VTK001719,active,ml:MLB4842188165:MLB5109038021,572.64,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4842179537,VTK000678,active,ml:MLB4842179537:MLB7313972084,340,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4842179487,VTK000672,active,ml:MLB4842179487:MLB7390923558,337.21,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4842111899,VTK001460,active,ml:MLB4842111899:MLB7095391314,1690,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4842102367,VTK001198,active,ml:MLB4842102367:MLB7095391390,114,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4842093063,VTK001281,active,ml:MLB4842093063:MLB7095327328,2533,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4842080135,VTK001265,active,item:MLB4842080135,212.09,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4842076103,VTK001171,active,ml:MLB4842076103:MLB7095339842,233.49,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4842017311,VTK000739,active,item:MLB4842017311,146.24,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4842011317,VTK000550,active,ml:MLB4842011317:MLB4880559183,95,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4842009627,VTK000474,active,,133.32,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4842007827,VTK000591,active,ml:MLB4842007827:MLB7298189818,279,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4841992283,VTK000499,active,,163.75,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4841991409,VTK000453,active,ml:MLB4841991409:MLB7314823222,267,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4841983317,VTK000398,active,ml:MLB4841983317:MLB7095328042,141.85,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4841909841,VTK000047,active,ml:MLB4841909841:MLB4935791983,141.09,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4841871323,VTK000169,active,ml:MLB4841871323:MLB7076594134,295.14,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7096954924,VTK000763,active,ml:MLB4880559755:MLB7096954924,379.16,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7095391988,VTK000474,active,,133.32,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7095391390,VTK001198,active,ml:MLB4842102367:MLB7095391390,114,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7095391314,VTK001460,active,ml:MLB4842111899:MLB7095391314,1690,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7095390254,VTK001920,active,ml:MLB4842207521:MLB7095390254,222.95,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7095389576,VTK001037,active,ml:MLB7087105658:MLB7095389576,151.68,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7095339842,VTK001171,active,ml:MLB4842076103:MLB7095339842,233.49,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7095337574,VTK003620,active,ml:MLB7087422150:MLB7095337574,306.54,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7095328042,VTK000398,active,ml:MLB4841983317:MLB7095328042,141.85,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7095328008,VTK000499,active,,163.75,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7095327328,VTK001281,active,ml:MLB4842093063:MLB7095327328,2533,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7095325034,VTK006496,active,ml:MLB7087427092:MLB7095325034,870,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4847396967,VTK001131,active,,169.17,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4846402331,VTK003672,active,ml:MLB4846402331:MLB7087410758,224,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7101696424,VTK002110,active,ml:MLB7087408044:MLB7101696424,115,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7101696360,VTK005369,active,ml:MLB7087424240:MLB7101696360,129,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7104387632,VTK000374,active,ml:MLB7086978284:MLB7104387632,287.84,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4852431659,VTK000278,active,,155.87,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB6978727556,VTK009685,active,ml:MLB4773129991:MLB6978727556,268,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4773129991,VTK009685,active,ml:MLB4773129991:MLB6978727556,268,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111714590,VTK012141,active,ml:MLB4880560607:MLB7111714590,28.32,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111713458,VTK000473,active,ml:MLB4987962307:MLB7111713458,39.19,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111713346,VTK012448,active,item:MLB7111713346,41.28,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111712006,VTK012354,active,ml:MLB5191246423:MLB7111712006,69.55,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111711972,VTK012044,active,,42.46,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111707586,VTK012136,active,,93.81,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111707254,VTK012137,active,ml:MLB7111707254:MLB7149328206,242.78,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111661162,VTK012117,active,ml:MLB4880564709:MLB7111661162,265.02,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111657656,VTK012370,active,ml:MLB7111657656:MLB7149329858,117,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111657614,VTK012434,active,item:MLB7111657614,123.53,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111657602,VTK012401,active,item:MLB7111657602,118,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111657598,VTK012816,active,,125.58,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111657560,VTK012287,active,ml:MLB7111657560:MLB7317384416,122,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111657558,VTK001779,active,item:MLB7111657558,114,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111657532,VTK012249,active,item:MLB7111657532,117,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111657520,VTK005557,active,ml:MLB7111657520:MLB7400500890,115,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111657482,VTK012405,active,ml:MLB4880582905:MLB7111657482,122,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111657472,VTK012534,active,ml:MLB4880582935:MLB7111657472,129,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111657460,VTK012280,active,,134.32,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111657444,VTK012214,active,ml:MLB4880565187:MLB7111657444,126,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111657432,VTK012511,active,ml:MLB7111657432:MLB7381240798,128.98,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111657394,VTK012134,active,item:MLB7111657394,170.18,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111657378,VTK012247,active,ml:MLB7111657378:MLB7151451600,134,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111657194,VTK001634,active,ml:MLB7111657194:MLB7400501048,138.91,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111657184,VTK012689,active,ml:MLB4880565223:MLB7111657184,208.94,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111657164,VTK004355,active,ml:MLB7111657164:MLB7149330064,183.82,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111657114,VTK012121,active,ml:MLB4880583089:MLB7111657114,164.45,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111657072,VTK012562,active,item:MLB7111657072,169.39,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111657038,VTK002096,active,ml:MLB7111657038:MLB7149330130,181,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111657006,VTK012317,active,item:MLB7111657006,184.29,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111656988,VTK012648,active,ml:MLB4880583191:MLB7111656988,184,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111656974,VTK001744,active,ml:MLB7111656974:MLB7313972918,213.99,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111656880,VTK012553,active,item:MLB7111656880,206.04,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111656796,VTK012212,active,ml:MLB4880565453:MLB7111656796,211.98,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111656746,VTK012572,active,item:MLB7111656746,229.75,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111656732,VTK012665,active,ml:MLB4880583319:MLB7111656732,229,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111656714,VTK012057,active,ml:MLB4880583365:MLB7111656714,224.9,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111656664,VTK012472,active,item:MLB7111656664,260,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111656650,VTK012756,active,item:MLB7111656650,280.86,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111656348,VTK012815,active,item:MLB7111656348,274.82,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111656332,VTK002431,active,ml:MLB7111656332:MLB7316881386,221.85,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111656322,VTK003965,active,ml:MLB4880565609:MLB7111656322,262.81,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111656302,VTK005668,active,item:MLB7111656302,267.11,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111656272,VTK012621,active,item:MLB7111656272,283.21,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111656246,VTK004174,active,item:MLB7111656246,271.06,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111656224,VTK012537,active,ml:MLB4880565639:MLB7111656224,257,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111656214,VTK012404,active,item:MLB7111656214,273.74,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111656192,VTK012805,active,item:MLB7111656192,297.95,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111656188,VTK012500,active,item:MLB7111656188,288.83,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111656164,VTK012122,active,ml:MLB4880565683:MLB7111656164,289,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111656152,VTK012138,active,ml:MLB4880565711:MLB7111656152,298.92,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111656132,VTK012753,active,ml:MLB7111656132:MLB7298190190,331.11,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111656118,VTK000053,active,ml:MLB4880583557:MLB7111656118,308.75,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111656054,VTK012796,active,ml:MLB4880565805:MLB7111656054,333.38,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111656034,VTK012709,active,item:MLB7111656034,371.89,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111656028,VTK001646,active,ml:MLB4880583621:MLB7111656028,335.44,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111656016,VTK012806,active,item:MLB7111656016,357.61,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111655982,VTK012348,active,ml:MLB4880565877:MLB7111655982,372.71,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111655956,VTK012622,active,item:MLB7111655956,409.8,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111655888,VTK012349,active,ml:MLB7111655888:MLB7149330638,497.06,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111655878,VTK012556,active,item:MLB7111655878,487,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111655860,VTK012322,active,ml:MLB7111655860:MLB7149330676,536.07,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111655842,VTK012827,active,ml:MLB7111655842:MLB7176569872,486.88,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111655832,VTK012378,active,ml:MLB7111655832:MLB7330115322,566.82,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111655810,VTK012385,active,ml:MLB7111655810:MLB7149331936,593,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111655796,VTK012705,active,ml:MLB7111655796:MLB7149331966,577,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111655774,VTK012634,active,ml:MLB7111655774:MLB7149366208,599,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111655726,VTK012376,active,ml:MLB7111655726:MLB7149332050,769.12,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111655720,VTK012659,active,ml:MLB4882821579:MLB7111655720,777.87,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111655700,VTK012455,active,item:MLB7111655700,981.68,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111655688,VTK012646,active,item:MLB7111655688,1113.27,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111655680,VTK002564,active,ml:MLB7111655680:MLB7316881812,1074.91,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111655668,VTK006461,active,ml:MLB7111655668:MLB7149332082,1290,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111655642,VTK012578,active,ml:MLB4880585127:MLB7111655642,1170,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111655632,VTK012485,active,ml:MLB4987961323:MLB7111655632,1149,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111655614,VTK012486,active,item:MLB7111655614,1170,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111655568,VTK012785,active,ml:MLB4880585171:MLB7111655568,1166,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111655208,VTK012661,active,item:MLB7111655208,1241.3,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111654940,VTK012638,active,item:MLB7111654940,1500,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111654930,VTK012662,active,item:MLB7111654930,1559.33,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111654922,VTK012435,active,ml:MLB7111654922:MLB7492666254,1770,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111654916,VTK012761,active,ml:MLB5112642681:MLB7111654916,1770,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111654900,VTK012780,active,item:MLB7111654900,1670,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111654802,VTK012760,active,item:MLB7111654802,1990,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111654764,VTK012706,active,ml:MLB7111654764:MLB7314824310,1989,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111654754,VTK012636,active,ml:MLB7111654754:MLB7298177242,2170,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111654744,VTK012557,active,item:MLB7111654744,2399,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111654740,VTK004555,active,ml:MLB7111654740:MLB7149332208,2570,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111654728,VTK012774,active,ml:MLB7111654728:MLB7330546610,2699,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111650726,VTK003175,active,,63.03,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111649646,VTK012127,active,ml:MLB7111649646:MLB7149332866,237.56,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111648658,VTK012460,active,,110.71,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111645178,VTK012746,active,item:MLB7111645178,109,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111645100,VTK012387,active,ml:MLB7111645100:MLB7149367956,115.13,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111645070,VTK004149,active,ml:MLB4880586833:MLB7111645070,113,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111645058,VTK012454,active,item:MLB7111645058,121,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111645008,VTK003981,active,,122.31,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111644974,VTK012544,active,item:MLB7111644974,127.92,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111644912,VTK012020,active,ml:MLB7111644912:MLB7151451750,136.94,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111644832,VTK005554,active,item:MLB7111644832,138.83,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111644822,VTK012458,active,ml:MLB7111644822:MLB7149368086,127,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111644776,VTK012487,active,ml:MLB4880586945:MLB7111644776,144.42,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111644770,VTK012305,active,item:MLB7111644770,142.59,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111644752,VTK003353,active,item:MLB7111644752,131.69,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111644740,VTK001957,active,ml:MLB7111644740:MLB7437025648,144.38,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111644708,VTK002522,active,ml:MLB4880586993:MLB7111644708,137,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111644690,VTK012681,active,ml:MLB7111644690:MLB7149368196,160.88,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111644672,VTK004398,active,ml:MLB7111644672:MLB7149368238,138,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111644596,VTK003036,active,ml:MLB7111644596:MLB7149368280,154,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111644566,VTK012626,active,ml:MLB4972532847:MLB7111644566,199.34,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111644550,VTK012227,active,item:MLB7111644550,168.49,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111644490,VTK012698,active,ml:MLB7111644490:MLB7149334130,179,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
