ml_item_id,sku,status,pricing_group_id,preco_unitario,acao,faixas_json,observado_em
MLB4967164665,VTK025263,active,item:MLB4967164665,642.63,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""526"", ""type"": ""standard"", ""amount"": 623.35, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-09-05T14:47:59Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""527"", ""type"": ""standard"", ""amount"": 616.92, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-09-05T14:47:59Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""528"", ""type"": ""standard"", ""amount"": 610.5, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-09-05T14:47:59Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:13:22.687Z
MLB4967162183,VTK025256,active,ml:MLB4967162183:MLB5108987865,389.48,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""529"", ""type"": ""standard"", ""amount"": 377.8, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-09-05T14:50:10Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""530"", ""type"": ""standard"", ""amount"": 373.9, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-09-05T14:50:10Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""531"", ""type"": ""standard"", ""amount"": 370.01, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-09-05T14:50:10Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:13:22.695Z
MLB4967160835,VTK025253,active,ml:MLB4967160835:MLB5034094891,421.75,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""538"", ""type"": ""standard"", ""amount"": 409.1, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-09-05T14:47:52Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""539"", ""type"": ""standard"", ""amount"": 404.88, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-09-05T14:47:52Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""540"", ""type"": ""standard"", ""amount"": 400.66, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-09-05T14:47:52Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:13:22.856Z
MLB4966508585,VTK018148,active,ml:MLB4966508585:MLB7313972378,299,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""7"", ""type"": ""standard"", ""amount"": 290.03, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-09-04T01:57:54Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""8"", ""type"": ""standard"", ""amount"": 287.04, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-09-04T01:57:54Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""9"", ""type"": ""standard"", ""amount"": 284.05, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-09-04T01:57:54Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:13:22.865Z
MLB4966507939,VTK018787,active,ml:MLB4966507939:MLB4971945255,470,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""7"", ""type"": ""standard"", ""amount"": 455.9, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-09-01T23:37:43Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""8"", ""type"": ""standard"", ""amount"": 451.2, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-09-01T23:37:43Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""9"", ""type"": ""standard"", ""amount"": 446.5, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-09-01T23:37:43Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:13:23.016Z
MLB4966092305,VTK018536,active,item:MLB4966092305,105.76,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""3"", ""type"": ""standard"", ""amount"": 102.59, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-29T20:13:55Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""4"", ""type"": ""standard"", ""amount"": 101.53, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-29T20:13:55Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""5"", ""type"": ""standard"", ""amount"": 100.47, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-29T20:13:55Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:13:23.013Z
MLB4966055261,VTK017521,active,,80.57,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""3"", ""type"": ""standard"", ""amount"": 89.85, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-29T20:02:28Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""4"", ""type"": ""standard"", ""amount"": 88.92, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-29T20:02:28Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""5"", ""type"": ""standard"", ""amount"": 88, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-29T20:02:28Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:13:23.330Z
MLB4966054577,VTK017173,active,,41,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""3"", ""type"": ""standard"", ""amount"": 57.39, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-29T20:01:42Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""4"", ""type"": ""standard"", ""amount"": 56.8, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-29T20:01:42Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""5"", ""type"": ""standard"", ""amount"": 56.21, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-29T20:01:42Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:13:23.183Z
MLB4966000715,VTK017592,active,,47.95,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""3"", ""type"": ""standard"", ""amount"": 62.38, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-29T19:50:11Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""4"", ""type"": ""standard"", ""amount"": 61.74, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-29T19:50:11Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""5"", ""type"": ""standard"", ""amount"": 61.09, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-29T19:50:11Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:13:23.178Z
MLB4965988433,VTK017837,active,ml:MLB4965988433:MLB5109036709,90.19,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""3"", ""type"": ""standard"", ""amount"": 87.48, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-29T19:50:23Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""4"", ""type"": ""standard"", ""amount"": 86.58, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-29T19:50:23Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""5"", ""type"": ""standard"", ""amount"": 85.68, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-29T19:50:23Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:13:23.183Z
MLB4965927843,VTK021130,active,item:MLB4965927843,56.35,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""3"", ""type"": ""standard"", ""amount"": 54.66, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-29T19:21:44Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""4"", ""type"": ""standard"", ""amount"": 54.1, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-29T19:21:44Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""5"", ""type"": ""standard"", ""amount"": 53.53, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-29T19:21:44Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:13:23.487Z
MLB4965919583,VTK019526,active,ml:MLB4965919583:MLB7529393556,206.82,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""3"", ""type"": ""standard"", ""amount"": 156.61, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-29T19:25:32Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""4"", ""type"": ""standard"", ""amount"": 154.99, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-29T19:25:32Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""5"", ""type"": ""standard"", ""amount"": 153.38, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-29T19:25:32Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:13:23.491Z
MLB4965893887,VTK021272,active,ml:MLB4965893887:MLB4971945321,370,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""7"", ""type"": ""standard"", ""amount"": 358.9, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-09-04T01:42:52Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""8"", ""type"": ""standard"", ""amount"": 355.2, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-09-04T01:42:52Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""9"", ""type"": ""standard"", ""amount"": 351.5, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-09-04T01:42:52Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:13:23.639Z
MLB4961750989,VTK021397,active,ml:MLB4961750989:MLB4971945377,185.75,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""7"", ""type"": ""standard"", ""amount"": 144.53, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-30T03:28:13Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""8"", ""type"": ""standard"", ""amount"": 143.04, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-30T03:28:13Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""9"", ""type"": ""standard"", ""amount"": 141.55, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-30T03:28:13Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:13:23.879Z
MLB4961738321,VTK021398,active,item:MLB4961738321,197,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""12"", ""type"": ""standard"", ""amount"": 191.09, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-31T15:13:39Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""13"", ""type"": ""standard"", ""amount"": 189.12, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-31T15:13:39Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""14"", ""type"": ""standard"", ""amount"": 187.15, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-31T15:13:39Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:13:24.037Z
MLB7298189818,VTK000591,active,ml:MLB4842007827:MLB7298189818,279,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""3"", ""type"": ""standard"", ""amount"": 270.63, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-22T12:55:15Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""4"", ""type"": ""standard"", ""amount"": 267.84, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-22T12:55:15Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""5"", ""type"": ""standard"", ""amount"": 265.05, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-22T12:55:15Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:13:24.035Z
MLB7298177172,VTK000541,active,,104.66,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""4"", ""type"": ""standard"", ""amount"": 114.84, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-31T05:37:37Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""5"", ""type"": ""standard"", ""amount"": 113.65, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-31T05:37:37Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""6"", ""type"": ""standard"", ""amount"": 112.47, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-31T05:37:37Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:13:24.191Z
